Team,Date,Score
Weibo Gaming,3/3/2024 7:16,12476.36446
Hanwha Life Esports,3/3/2024 8:03,19400.1004
Weibo Gaming,3/3/2024 8:21,8348.259143
Hanwha Life Esports,3/3/2024 8:54,22021.59175
Fukuoka SoftBank HAWKS gaming,3/3/2024 9:15,8780.406319
Fukuoka SoftBank HAWKS gaming,3/3/2024 10:09,8144.814183
Fukuoka SoftBank HAWKS gaming,3/3/2024 11:05,9930.350346
PSG Talon,3/3/2024 12:30,10500.6768
PSG Talon,3/3/2024 13:20,4369.856221
PSG Talon,3/3/2024 14:17,8315.347128
paiN Gaming,3/3/2024 19:43,7978.590598
FlyQuest,3/3/2024 22:13,19992.65002
100 Thieves,3/3/2024 22:13,5302.496872
Team Liquid,3/4/2024 0:06,10945.79969
Top Esports,3/4/2024 9:15,21813.52316
Top Esports,3/4/2024 10:07,19488.22536
Bilibili Gaming,3/4/2024 11:17,16797.13575
Bilibili Gaming,3/4/2024 12:14,17130.74154
Gen.G,3/6/2024 8:29,18757.60978
Hanwha Life Esports,3/6/2024 8:29,6963.475584
Gen.G,3/6/2024 9:20,17662.07963
Hanwha Life Esports,3/6/2024 9:20,9041.493466
Movistar R7,3/6/2024 22:06,6492.066272
Movistar R7,3/6/2024 23:08,6097.665358
Movistar R7,3/6/2024 23:57,6048.445521
T1,3/7/2024 5:14,19356.79887
T1,3/7/2024 6:03,26206.072
GAM Esports,3/7/2024 10:07,11942.85379
Vikings Esports,3/7/2024 10:07,2899.114756
GAM Esports,3/7/2024 11:03,9421.861558
Vikings Esports,3/7/2024 11:03,3137.693507
Weibo Gaming,3/7/2024 11:18,20849.3601
Weibo Gaming,3/7/2024 12:22,21262.52554
Hanwha Life Esports,3/8/2024 5:14,23758.88759
Hanwha Life Esports,3/8/2024 6:01,21740.88202
LNG Esports,3/8/2024 7:18,7697.818303
Dplus KIA,3/8/2024 7:35,14064.72066
LNG Esports,3/8/2024 8:11,21775.44802
Dplus KIA,3/8/2024 8:38,16054.33701
LNG Esports,3/8/2024 9:06,6792.598118
Bilibili Gaming,3/8/2024 9:17,21510.74672
Bilibili Gaming,3/8/2024 10:04,23447.19565
Top Esports,3/8/2024 11:22,18925.11277
Top Esports,3/8/2024 12:04,21017.60342
Team Liquid,3/8/2024 21:52,17748.80278
FlyQuest,3/8/2024 21:52,6023.990338
100 Thieves,3/8/2024 22:42,16305.45785
T1,3/9/2024 5:15,5715.841135
Gen.G,3/9/2024 5:15,23295.79729
T1,3/9/2024 6:11,7512.877321
Gen.G,3/9/2024 6:11,20241.03684
GAM Esports,3/9/2024 10:06,4837.979993
GAM Esports,3/9/2024 11:05,8646.234115
GAM Esports,3/9/2024 12:04,5050.675568
paiN Gaming,3/9/2024 16:14,1998.975848
Fnatic,3/9/2024 17:07,17100.1964
G2 Esports,3/9/2024 17:59,18174.68085
MAD Lions KOI,3/9/2024 19:45,20997.87362
FlyQuest,3/9/2024 21:55,14813.91688
Team Liquid,3/9/2024 22:56,6428.19591
100 Thieves,3/9/2024 23:51,15332.39168
Bilibili Gaming,3/10/2024 7:15,23599.0372
Bilibili Gaming,3/10/2024 8:00,20681.77577
Dplus KIA,3/10/2024 8:22,9583.773806
Top Esports,3/10/2024 9:15,22818.08156
Dplus KIA,3/10/2024 9:24,22137.69644
Top Esports,3/10/2024 9:56,17690.74823
Dplus KIA,3/10/2024 10:15,15928.31351
Weibo Gaming,3/10/2024 11:19,7720.503703
Vikings Esports,3/10/2024 11:47,6916.306612
Weibo Gaming,3/10/2024 12:09,9411.42385
Vikings Esports,3/10/2024 12:47,2664.010276
Vikings Esports,3/10/2024 13:57,11987.76966
Fnatic,3/10/2024 17:48,18663.58792
paiN Gaming,3/10/2024 19:25,2788.760102
MAD Lions KOI,3/10/2024 19:28,7618.672426
G2 Esports,3/10/2024 19:28,16298.61701
Team Liquid,3/10/2024 20:07,12056.90432
100 Thieves,3/10/2024 20:56,15268.86016
FlyQuest,3/10/2024 22:55,15312.42818
MAD Lions KOI,3/11/2024 17:35,6601.784196
Fnatic,3/11/2024 18:19,6188.882422
G2 Esports,3/11/2024 19:17,14758.0563
LNG Esports,3/12/2024 11:18,25807.16359
LNG Esports,3/12/2024 12:13,9809.247594
LNG Esports,3/12/2024 13:02,10525.03593
Hanwha Life Esports,3/13/2024 8:04,19827.34956
Hanwha Life Esports,3/13/2024 8:53,8532.476143
Hanwha Life Esports,3/13/2024 9:55,26031.54757
Dplus KIA,3/13/2024 11:27,8608.073587
T1,3/13/2024 11:27,18800.85898
Dplus KIA,3/13/2024 12:26,12186.67781
T1,3/13/2024 12:26,19679.71195
Weibo Gaming,3/13/2024 12:32,11435.8537
Weibo Gaming,3/13/2024 13:28,17718.8966
Weibo Gaming,3/13/2024 14:30,15902.31087
Bilibili Gaming,3/14/2024 7:16,15222.58442
Bilibili Gaming,3/14/2024 8:08,20534.28503
Top Esports,3/14/2024 11:15,16697.95758
Top Esports,3/14/2024 12:08,10048.8627
Top Esports,3/14/2024 12:57,6357.509792
Vikings Esports,3/14/2024 13:10,4668.067355
Vikings Esports,3/14/2024 14:01,4165.140834
100 Thieves,3/14/2024 20:08,4341.089718
