Team,Date,Result,Laner,Top score,Laner,Jng score,Laner,Mid score,Laner,Bot score,Laner,Sup score,Sum Score
MAD Lions KOI,3/16/2024 18:35,0,Myrwn,-3.740097148,Elyoya,1.29564067,Fresskowy,-1.436454098,Supa,-0.42266066,Alvaro,0.021436667,-4.282134569
paiN Gaming,3/16/2024 18:43,0,Wizer,-1.821639608,CarioK,-6.743648142,dyNquedo,-0.201477619,TitaN,-2.822945896,Kuri,-1.448221908,-13.03793317
100 Thieves,3/16/2024 20:07,0,Sniper,-1.284272384,River,-6.791605183,Quid,2.234116576,Meech,-4.668575822,Eyla,0.591693283,-9.91864353
100 Thieves,3/16/2024 21:05,1,Sniper,2.332428656,River,4.385875181,Quid,1.713154421,Meech,3.374144255,Eyla,5.642149203,17.44775172
100 Thieves,3/16/2024 21:56,1,Sniper,6.743465645,River,3.032884563,Quid,6.809797854,Meech,2.239129051,Eyla,3.95393033,22.77920744
100 Thieves,3/16/2024 22:50,0,Sniper,-1.144645424,River,-0.43560053,Quid,2.453833191,Meech,-0.273011764,Eyla,5.321644595,5.922220067
100 Thieves,3/16/2024 23:44,1,Sniper,5.046238626,River,4.330996213,Quid,7.628449815,Meech,3.420785723,Eyla,4.472349332,24.89881971
Dplus KIA,3/17/2024 9:54,1,Kingen,3.153907256,Lucid,4.933663935,ShowMaker,3.433789948,Aiming,4.32448348,Kellin,4.989702683,20.8355473
Gen.G,3/17/2024 9:54,0,Kiin,0.657498,Canyon,-6.09104162,Chovy,-3.49122665,Peyz,-3.103238301,Lehends,-1.923530452,-13.95153902
Gen.G,3/17/2024 10:49,1,Kiin,2.75754496,Canyon,2.564424658,Chovy,0.04636531,Peyz,3.657515888,Lehends,2.366723758,11.39257457
Dplus KIA,3/17/2024 10:49,0,Kingen,-2.694944514,Lucid,-2.472851004,ShowMaker,-1.827470079,Aiming,-1.043300715,Kellin,-2.097430715,-10.13599703
Top Esports,3/17/2024 11:18,1,369,5.164533519,Tian,4.443915002,Creme,8.281323301,JackeyLove,1.240347047,Meiko,4.555877638,23.68599651
Dplus KIA,3/17/2024 11:49,0,Kingen,2.779321681,Lucid,-2.928683127,ShowMaker,-1.372743691,Aiming,1.474057598,Kellin,0.880533811,0.832486273
Gen.G,3/17/2024 11:49,1,Kiin,3.120870514,Canyon,1.628527896,Chovy,2.104063994,Peyz,0.178680332,Lehends,2.814920524,9.84706326
Top Esports,3/17/2024 12:08,1,369,1.230747076,Tian,5.147009113,Creme,3.403970647,JackeyLove,2.733759101,Meiko,5.680750099,18.19623603
MAD Lions KOI,3/17/2024 17:52,0,Myrwn,-0.019884058,Elyoya,-5.13503938,Fresskowy,-2.803330266,Supa,-3.308218813,Alvaro,-3.52956907,-14.79604159
Fnatic,3/17/2024 19:38,1,Oscarinin,10.15927887,Razork,10.51225063,Humanoid,8.963548482,Noah,6.565782267,Jun,1.749939992,37.95080024
G2 Esports,3/17/2024 19:38,0,BrokenBlade,-5.728826903,Yike,-7.696391994,Caps,-1.433557571,Hans Sama,-2.092498081,Mikyx,-4.08678838,-21.03806293
paiN Gaming,3/17/2024 19:56,1,Wizer,4.067237972,CarioK,0.512018726,dyNquedo,1.761475705,TitaN,1.926775596,Kuri,2.601632127,10.86914013
Team Liquid,3/17/2024 20:06,1,Impact,1.093576561,UmTi,1.011114912,APA,3.445131933,Yeon,3.727760141,CoreJJ,3.118370645,12.39595419
Team Liquid,3/17/2024 20:58,1,Impact,4.556980755,UmTi,4.843994412,APA,5.375970857,Yeon,8.147910282,CoreJJ,3.129480884,26.05433719
Team Liquid,3/17/2024 21:43,1,Impact,3.189746069,UmTi,8.264717083,APA,6.593584463,Yeon,3.593641107,CoreJJ,7.629122932,29.27081165
Fnatic,3/18/2024 16:58,1,Oscarinin,0.352931449,Razork,5.94493447,Humanoid,3.079604514,Noah,0.047310668,Jun,2.272768362,11.69754946
G2 Esports,3/18/2024 17:44,1,BrokenBlade,5.285976694,Yike,5.837856487,Caps,2.427272757,Hans Sama,3.437116605,Mikyx,1.544906637,18.53312918
MAD Lions KOI,3/18/2024 18:28,1,Myrwn,6.757430462,Elyoya,8.587459132,Fresskowy,7.469917892,Supa,5.377184005,Alvaro,5.962032329,34.15402382
Weibo Gaming,3/19/2024 9:18,0,Zdz,-3.76084826,Xiaohao,-3.947941611,Xiaohu,-3.808507578,Light,-1.037700054,Crisp,-1.833726184,-14.38872369
Weibo Gaming,3/19/2024 10:06,1,Zdz,0.118144735,Xiaohao,4.60184767,Xiaohu,4.53959646,Light,3.295672327,Crisp,3.48913215,16.04439334
Weibo Gaming,3/19/2024 10:55,0,Zdz,0.761221018,Xiaohao,-5.744069499,Xiaohu,-0.362243445,Light,-0.424887215,Crisp,1.010459053,-4.759520087
Movistar R7,3/19/2024 22:04,1,Summit,5.417550055,Oddie,5.600197149,Lava,4.570739899,Ceo,2.755046029,Lyonz,5.896616954,24.24015009
Movistar R7,3/19/2024 22:52,1,Summit,4.177770665,Oddie,3.787021445,Lava,7.42047905,Ceo,4.29579598,Lyonz,5.811791203,25.49285834
Movistar R7,3/19/2024 23:37,0,Summit,0.389490684,Oddie,-5.369667243,Lava,-0.22343166,Ceo,-3.297564293,Lyonz,1.667346256,-6.833826256
Movistar R7,3/20/2024 0:33,0,Summit,-3.179535033,Oddie,-4.150174711,Lava,-3.232581979,Ceo,-3.692646161,Lyonz,-2.317130559,-16.57206844
Movistar R7,3/20/2024 1:22,0,Summit,-5.65440566,Oddie,-0.004134113,Lava,-5.809246221,Ceo,-3.709192528,Lyonz,-1.090084938,-16.26706346
Gen.G,3/20/2024 8:06,1,Kiin,4.628683108,Canyon,1.392715915,Chovy,0.628383192,Peyz,2.53201616,Lehends,3.290972615,12.47277099
Gen.G,3/20/2024 8:52,1,Kiin,2.243311275,Canyon,4.380417314,Chovy,1.991936281,Peyz,0.640948171,Lehends,3.576068086,12.83268113
PSG Talon,3/20/2024 9:09,0,Azhi,-3.206031792,JunJia,-5.830154583,Maple,-0.464762044,Betty,-2.707664633,Woody,-3.507240581,-15.71585363
LNG Esports,3/20/2024 9:17,1,Zika,4.872919692,Weiwei,2.373785171,Scout,3.696036218,GALA,4.380479622,Hang,4.651931641,19.97515234
PSG Talon,3/20/2024 10:03,1,Azhi,6.034097135,JunJia,4.477567429,Maple,6.425008516,Betty,3.554540722,Woody,8.280396633,28.77161044
LNG Esports,3/20/2024 10:07,1,Zika,8.114675823,Weiwei,3.054003379,Scout,2.165235357,GALA,4.716814451,Hang,1.072150733,19.12287974
T1,3/20/2024 10:35,1,Zeus,6.688135328,Oner,6.632855328,Faker,2.357597036,Gumayusi,4.792430271,Keria,5.187199712,25.65821768
PSG Talon,3/20/2024 10:53,1,Azhi,6.897940982,JunJia,4.485428535,Maple,4.314384089,Betty,4.2069964,Woody,6.973929361,26.87867937
Bilibili Gaming,3/20/2024 11:17,1,Bin,2.451272846,Xun,3.694434307,knight,3.219618927,Elk,1.070110207,ON,4.526809327,14.96224561
T1,3/20/2024 11:21,1,Zeus,0.427306698,Oner,7.79476923,Faker,2.813682792,Gumayusi,0.313378805,Keria,0.796694183,12.14583171
PSG Talon,3/20/2024 11:44,1,Azhi,6.46491942,JunJia,4.882249287,Maple,10.92077549,Betty,6.565330047,Woody,7.192159478,36.02543372
Bilibili Gaming,3/20/2024 12:02,0,Bin,-3.032355692,Xun,-4.600123054,knight,-1.672418528,Elk,-7.658571652,ON,-3.043628189,-20.00709712
Bilibili Gaming,3/20/2024 12:55,1,Bin,1.830522267,Xun,4.336759334,knight,4.873436121,Elk,2.883840364,ON,4.016708045,17.94126613
Hanwha Life Esports,3/21/2024 8:05,0,Doran,-4.885162776,Peanut,1.390096578,Zeka,-3.357744772,Viper,-2.001929436,Delight,-2.757619639,-11.61236004
Hanwha Life Esports,3/21/2024 9:07,1,Doran,4.773183861,Peanut,4.669255643,Zeka,4.225643742,Viper,7.542104143,Delight,7.275182135,28.48536952
Hanwha Life Esports,3/21/2024 9:59,1,Doran,5.471376479,Peanut,7.110249245,Zeka,6.857295817,Viper,9.971080902,Delight,6.586899367,35.99690181
Dplus KIA,3/21/2024 11:32,0,Kingen,-0.129481113,Lucid,-2.095996015,ShowMaker,0.268742042,Aiming,0.545271684,Kellin,0.846290942,-0.565172461
Dplus KIA,3/21/2024 12:33,0,Kingen,-2.03462636,Lucid,-3.460168971,ShowMaker,-0.48737323,Aiming,-1.779216239,Kellin,-2.022687251,-9.78407205
Gen.G,3/22/2024 8:05,1,Kiin,7.463711667,Canyon,1.879798684,Chovy,6.518203017,Peyz,5.478360224,Lehends,5.331676322,26.67174991
Gen.G,3/22/2024 8:54,1,Kiin,4.97341716,Canyon,8.14876986,Chovy,4.389753079,Peyz,6.490253469,Lehends,5.304259741,29.30645331
Top Esports,3/22/2024 9:35,1,369,3.952915147,Tian,1.312618421,Creme,3.674396095,JackeyLove,4.591627043,Meiko,4.13837954,17.66993625
Top Esports,3/22/2024 10:25,1,369,2.891982272,Tian,1.098084928,Creme,-1.200426869,JackeyLove,-0.111833073,Meiko,3.244741566,5.922548824
Weibo Gaming,3/22/2024 11:19,1,Zdz,1.114085479,Xiaohao,-0.020100595,Xiaohu,2.842421154,Light,3.238828993,Crisp,2.429550266,9.604785297
Weibo Gaming,3/22/2024 12:21,1,Zdz,1.78337022,Xiaohao,5.987309967,Xiaohu,1.401931301,Light,2.787183032,Crisp,1.689689802,13.64948432
Fnatic,3/22/2024 16:50,0,Oscarinin,-2.475433231,Razork,-8.025340146,Humanoid,-3.0008022,Noah,-1.898600673,Jun,-1.933462217,-17.33363847
G2 Esports,3/22/2024 17:44,1,BrokenBlade,2.834881634,Yike,6.546426896,Caps,4.792437988,Hans Sama,3.736635782,Mikyx,0.346739328,18.25712163
MAD Lions KOI,3/22/2024 18:29,0,Myrwn,-5.740280371,Elyoya,-3.640632881,Fresskowy,-3.967097923,Supa,-3.697067916,Alvaro,-2.21788866,-19.26296775
100 Thieves,3/22/2024 20:08,0,Sniper,-3.774412058,River,-6.159592724,Quid,-2.835606992,Meech,-4.126241312,Eyla,-3.262178848,-20.15803193
Team Liquid,3/22/2024 20:08,1,Impact,4.818386269,UmTi,7.070239843,APA,6.569865585,Yeon,6.551959906,CoreJJ,8.183329581,33.19378118
100 Thieves,3/22/2024 20:51,1,Sniper,3.525736555,River,7.056617318,Quid,11.02353052,Meech,4.587774075,Eyla,9.647454697,35.84111317
Team Liquid,3/22/2024 20:51,0,Impact,-2.141422554,UmTi,-5.415756839,APA,0.315965175,Yeon,-0.942063701,CoreJJ,0.318070811,-7.865207107
paiN Gaming,3/22/2024 21:18,1,Wizer,4.251788946,CarioK,0.94867445,dyNquedo,3.13359314,TitaN,3.722133628,Kuri,0.026449641,12.08263981
Team Liquid,3/22/2024 21:46,1,Impact,4.777498809,UmTi,0.482905183,APA,7.150117524,Yeon,8.107824697,CoreJJ,8.125610489,28.6439567
100 Thieves,3/22/2024 21:46,0,Sniper,1.496118236,River,-4.419117715,Quid,2.84332751,Meech,0.934396077,Eyla,-0.492384282,0.362339826
paiN Gaming,3/22/2024 22:24,0,Wizer,-0.912067505,CarioK,-5.357227226,dyNquedo,-0.19807621,TitaN,-4.485805571,Kuri,-1.669672464,-12.62284898
100 Thieves,3/22/2024 22:49,0,Sniper,-1.396799898,River,-4.042346913,Quid,-2.326476909,Meech,-3.679706838,Eyla,-3.615419372,-15.06074993
Team Liquid,3/22/2024 22:49,1,Impact,6.565791353,UmTi,5.089201426,APA,2.662754759,Yeon,5.25994805,CoreJJ,9.05240131,28.6300969
paiN Gaming,3/22/2024 23:16,1,Wizer,2.165997471,CarioK,1.306061732,dyNquedo,2.096251426,TitaN,1.710896139,Kuri,0.51845255,7.797659318
paiN Gaming,3/23/2024 0:15,1,Wizer,-0.478211727,CarioK,-1.071556409,dyNquedo,0.148815652,TitaN,0.727467366,Kuri,0.492122411,-0.181362707
Hanwha Life Esports,3/23/2024 6:08,1,Doran,4.537616771,Peanut,6.370251189,Zeka,5.758213322,Viper,0.742899049,Delight,6.97688063,24.38586096
Dplus KIA,3/23/2024 6:08,0,Kingen,-2.113937285,Lucid,-4.096326995,ShowMaker,-2.838437705,Aiming,-1.768193884,Kellin,-1.458310704,-12.27520657
Dplus KIA,3/23/2024 7:03,0,Kingen,-1.230185186,Lucid,-5.343375627,ShowMaker,-1.389534253,Aiming,-2.774979758,Kellin,-3.409418999,-14.14749382
Hanwha Life Esports,3/23/2024 7:03,1,Doran,3.905130366,Peanut,6.107713666,Zeka,7.629292867,Viper,8.695161933,Delight,5.461842702,31.79914153
T1,3/23/2024 8:46,1,Zeus,4.34462774,Oner,6.293628441,Faker,-1.402884349,Gumayusi,3.732005126,Keria,4.994957495,17.96233445
LNG Esports,3/23/2024 9:18,1,Zika,7.785691499,Weiwei,5.732506048,Scout,8.088412888,GALA,2.018650314,Hang,6.594458644,30.21971939
T1,3/23/2024 9:32,1,Zeus,2.116511844,Oner,2.213022688,Faker,3.79258051,Gumayusi,0.27288299,Keria,3.906480552,12.30147858
LNG Esports,3/23/2024 10:07,1,Zika,1.979351604,Weiwei,3.050964592,Scout,7.246156284,GALA,5.805555056,Hang,4.594741356,22.67676889
Bilibili Gaming,3/23/2024 11:17,1,Bin,6.350191868,Xun,4.652700028,knight,5.168950616,Elk,2.159235455,ON,5.843883946,24.17496191
Bilibili Gaming,3/23/2024 12:10,1,Bin,1.506447574,Xun,3.453164081,knight,3.830852233,Elk,2.199560103,ON,2.190036526,13.18006052
Fnatic,3/23/2024 16:05,1,Oscarinin,0.452345414,Razork,2.434966083,Humanoid,0.696150891,Noah,5.487163285,Jun,9.670237599,18.74086327
MAD Lions KOI,3/23/2024 17:55,1,Myrwn,6.139793376,Elyoya,2.554840455,Fresskowy,3.066674977,Supa,3.965874158,Alvaro,4.43842936,20.16561233
G2 Esports,3/23/2024 18:42,0,BrokenBlade,-2.030582465,Yike,-0.83874055,Caps,-2.909596741,Hans Sama,-2.586868395,Mikyx,-4.531765486,-12.89755364
FlyQuest,3/23/2024 20:10,1,Bwipo,4.319910237,Inspired,1.921567542,Jensen,6.780732007,Massu,2.717962879,Busio,4.242000952,19.98217362
FlyQuest,3/23/2024 21:07,1,Bwipo,2.589328633,Inspired,1.455167735,Jensen,3.723845333,Massu,2.592510543,Busio,3.360420844,13.72127309
FlyQuest,3/23/2024 21:55,1,Bwipo,1.964679354,Inspired,1.833160454,Jensen,7.783732628,Massu,3.42852659,Busio,3.711763344,18.72186237
Fukuoka SoftBank HAWKS gaming,3/24/2024 9:07,0,Evi,-4.281320967,Forest,-3.654900705,DasheR,-3.574483136,Marble,-3.386492202,Vsta,-2.835366478,-17.73256349
PSG Talon,3/24/2024 9:07,1,Azhi,7.51132968,JunJia,3.411315557,Maple,6.214664451,Betty,4.804075796,Woody,7.539669115,29.4810546
Top Esports,3/24/2024 9:27,0,369,-0.303214815,Tian,-3.738135164,Creme,-2.437311476,JackeyLove,-3.738180167,Meiko,-2.321989033,-12.53883066
Fukuoka SoftBank HAWKS gaming,3/24/2024 10:04,1,Evi,0.878274402,Forest,4.092326747,DasheR,4.936766981,Marble,3.478978058,Vsta,3.438612083,16.82495827
PSG Talon,3/24/2024 10:04,0,Azhi,-2.336483303,JunJia,-4.182975493,Maple,1.129369743,Betty,-0.535737276,Woody,-2.732550573,-8.658376903
Top Esports,3/24/2024 10:33,1,369,2.264984827,Tian,3.009233523,Creme,2.398740046,JackeyLove,-0.136531699,Meiko,1.922878138,9.459304835
PSG Talon,3/24/2024 11:03,1,Azhi,-0.513050246,JunJia,4.384329506,Maple,4.767526256,Betty,0.970823261,Woody,3.528565457,13.13819423
Fukuoka SoftBank HAWKS gaming,3/24/2024 11:03,0,Evi,-1.306437435,Forest,-4.486323218,DasheR,-0.099929541,Marble,-2.190335278,Vsta,-2.203564662,-10.28659013
Top Esports,3/24/2024 11:26,1,369,1.460686436,Tian,2.809136103,Creme,0.744852178,JackeyLove,0.590773567,Meiko,0.70399765,6.309445934
Fukuoka SoftBank HAWKS gaming,3/24/2024 11:53,1,Evi,4.80915943,Forest,5.096570371,DasheR,8.477118886,Marble,6.479307507,Vsta,1.049123792,25.91127999
PSG Talon,3/24/2024 11:53,0,Azhi,-2.617202135,JunJia,-5.342667315,Maple,-2.125766443,Betty,-3.15413562,Woody,-0.256766034,-13.49653755
PSG Talon,3/24/2024 12:51,1,Azhi,4.895750688,JunJia,3.4448344,Maple,4.354960101,Betty,6.096890056,Woody,3.493651262,22.28608651
Fukuoka SoftBank HAWKS gaming,3/24/2024 12:51,0,Evi,0.648687868,Forest,-2.721874014,DasheR,-1.782779651,Marble,4.058146266,Vsta,-1.268703133,-1.066522664
Fnatic,3/25/2024 17:46,0,Oscarinin,-0.25412023,Razork,-3.914639022,Humanoid,-5.853488672,Noah,-4.344073578,Jun,-3.563406208,-17.92972771
MAD Lions KOI,3/25/2024 17:46,1,Myrwn,4.188355061,Elyoya,6.833406729,Fresskowy,6.791399784,Supa,6.518270016,Alvaro,8.211106179,32.54253777
G2 Esports,3/25/2024 18:27,0,BrokenBlade,-1.715412669,Yike,-4.597043612,Caps,-1.354467377,Hans Sama,-2.659208568,Mikyx,-3.442412603,-13.76854483
Weibo Gaming,3/26/2024 9:17,1,Zdz,1.043279775,Xiaohao,0.42916062,Xiaohu,6.21386817,Light,3.800389817,Crisp,3.782136681,15.26883506
Weibo Gaming,3/26/2024 10:25,1,Zdz,3.229606474,Xiaohao,6.239270841,Xiaohu,4.64322236,Light,2.184048741,Crisp,3.508751895,19.80490031
Movistar R7,3/26/2024 22:08,0,Summit,-6.84993267,Oddie,-3.75396076,Lava,-1.611257977,Ceo,-1.679989902,Lyonz,-2.423253989,-16.3183953
Movistar R7,3/26/2024 23:08,1,Summit,4.827829698,Oddie,7.965591426,Lava,7.386135571,Ceo,7.834664759,Lyonz,6.719044631,34.73326608
Movistar R7,3/27/2024 0:03,0,Summit,-3.26121636,Oddie,-7.021912384,Lava,-3.763275956,Ceo,-3.550815028,Lyonz,-0.82793315,-18.42515288
Movistar R7,3/27/2024 0:49,1,Summit,2.948763336,Oddie,8.398913866,Lava,4.645439705,Ceo,4.094330213,Lyonz,5.68009365,25.76754077
Movistar R7,3/27/2024 1:37,1,Summit,1.596929104,Oddie,4.436788295,Lava,3.299004396,Ceo,6.822101808,Lyonz,8.314173024,24.46899663
LNG Esports,3/27/2024 9:16,0,Zika,-5.288759505,Weiwei,-4.781617876,Scout,2.725944045,GALA,-2.209898424,Hang,-1.256273717,-10.81060548
LNG Esports,3/27/2024 10:10,1,Zika,4.785733946,Weiwei,1.256770196,Scout,1.475851393,GALA,4.554281376,Hang,1.898194813,13.97083172
LNG Esports,3/27/2024 11:05,1,Zika,3.101537135,Weiwei,7.216776538,Scout,4.529588807,GALA,6.142470845,Hang,2.96860093,23.95897425
Top Esports,3/27/2024 11:17,1,369,2.67359102,Tian,-0.833613746,Creme,3.678116995,JackeyLove,1.122990807,Meiko,2.847460038,9.488545115
Top Esports,3/27/2024 12:07,1,369,2.348185118,Tian,-2.465289083,Creme,1.799480534,JackeyLove,-1.619929386,Meiko,3.411738191,3.474185375
Fukuoka SoftBank HAWKS gaming,3/28/2024 9:04,1,Evi,6.318253863,Forest,4.855917204,DasheR,6.746108421,Marble,5.917156635,Vsta,5.617401672,29.45483779
Fukuoka SoftBank HAWKS gaming,3/28/2024 9:51,0,Evi,-4.776608618,Forest,-3.79934325,DasheR,-4.016835148,Marble,-1.423027647,Vsta,-1.067689247,-15.08350391
Fukuoka SoftBank HAWKS gaming,3/28/2024 10:47,1,Evi,2.917566624,Forest,6.270751183,DasheR,4.018587211,Marble,4.724497528,Vsta,3.634807169,21.56620972
Fukuoka SoftBank HAWKS gaming,3/28/2024 11:39,0,Evi,-3.619174319,Forest,-5.794502438,DasheR,-4.18210794,Marble,-1.760086747,Vsta,-0.553705928,-15.90957737
Fukuoka SoftBank HAWKS gaming,3/28/2024 12:30,1,Evi,9.542817263,Forest,7.460487918,DasheR,8.501431291,Marble,7.904369428,Vsta,6.851644334,40.26075023
Hanwha Life Esports,3/30/2024 6:10,1,Doran,5.891215886,Peanut,7.378731291,Zeka,7.559493849,Viper,5.362510271,Delight,6.426884695,32.61883599
Hanwha Life Esports,3/30/2024 7:09,1,Doran,-2.444131136,Peanut,1.607323161,Zeka,5.313946929,Viper,5.755998339,Delight,7.805593217,18.03873051
Hanwha Life Esports,3/30/2024 8:01,1,Doran,4.390447845,Peanut,6.889324663,Zeka,6.651419732,Viper,7.578160164,Delight,9.463311392,34.9726638
PSG Talon,3/30/2024 9:06,1,Azhi,6.215547001,JunJia,5.701007597,Maple,5.442702282,Betty,1.430524637,Woody,5.287129168,24.07691069
PSG Talon,3/30/2024 9:55,1,Azhi,5.742151634,JunJia,6.261027006,Maple,4.058558007,Betty,5.101639267,Woody,6.822764724,27.98614064
PSG Talon,3/30/2024 10:52,1,Azhi,4.667753591,JunJia,4.154616093,Maple,6.89047781,Betty,7.323332685,Woody,3.099383207,26.13556339
paiN Gaming,3/30/2024 16:21,1,Wizer,0.5608629,CarioK,2.500370388,dyNquedo,5.173603194,TitaN,4.62440715,Kuri,6.061341221,18.92058485
paiN Gaming,3/30/2024 17:19,1,Wizer,3.365174483,CarioK,3.179662928,dyNquedo,6.063425325,TitaN,4.58519147,Kuri,4.839443329,22.03289754
paiN Gaming,3/30/2024 18:12,0,Wizer,-3.762355694,CarioK,-4.06838786,dyNquedo,0.897538875,TitaN,-3.431447026,Kuri,0.480548256,-9.884103449
Fnatic,3/30/2024 18:48,1,Oscarinin,4.913944034,Razork,6.532977329,Humanoid,1.643081219,Noah,0.627810539,Jun,3.822501902,17.54031502
paiN Gaming,3/30/2024 19:10,0,Wizer,-1.526548918,CarioK,-1.760286954,dyNquedo,1.742356786,TitaN,-0.465740496,Kuri,-0.007885528,-2.01810511
Fnatic,3/30/2024 19:34,1,Oscarinin,4.6599337,Razork,1.170201643,Humanoid,0.3627322,Noah,5.419716485,Jun,4.679261706,16.29184573
paiN Gaming,3/30/2024 20:20,1,Wizer,6.58080309,CarioK,4.304984088,dyNquedo,8.324762267,TitaN,0.300456441,Kuri,5.519118081,25.03012397
Team Liquid,3/30/2024 20:22,1,Impact,1.556079328,UmTi,3.022789102,APA,-1.784830216,Yeon,1.04944972,CoreJJ,0.593271819,4.436759754
Team Liquid,3/30/2024 21:13,1,Impact,5.06445583,UmTi,4.766335513,APA,3.280463259,Yeon,4.009737003,CoreJJ,3.489603938,20.61059554
Team Liquid,3/30/2024 22:05,1,Impact,1.886415539,UmTi,4.032534939,APA,1.930839384,Yeon,2.167200759,CoreJJ,2.334077966,12.35106859
Dplus KIA,3/31/2024 6:08,1,Kingen,0.309108112,Lucid,0.506691186,ShowMaker,1.811946946,Aiming,2.797893625,Kellin,5.429521589,10.85516146
Dplus KIA,3/31/2024 7:10,0,Kingen,-3.174903451,Lucid,-4.281824288,ShowMaker,-2.06094865,Aiming,-1.000736052,Kellin,1.217434979,-9.300977463
Dplus KIA,3/31/2024 8:14,0,Kingen,-5.021473972,Lucid,-3.523124705,ShowMaker,-1.692816947,Aiming,-2.019729072,Kellin,-1.674942737,-13.93208743
Fukuoka SoftBank HAWKS gaming,3/31/2024 9:09,1,Evi,3.590534944,Forest,6.19452162,DasheR,4.345375601,Marble,5.040113281,Vsta,3.703525793,22.87407124
Dplus KIA,3/31/2024 9:17,1,Kingen,3.954154184,Lucid,5.863424649,ShowMaker,4.94113191,Aiming,4.633118531,Kellin,1.14661522,20.5384445
Dplus KIA,3/31/2024 10:04,1,Kingen,4.778465433,Lucid,5.986866147,ShowMaker,4.587802109,Aiming,3.7745289,Kellin,2.817318254,21.94498084
Fukuoka SoftBank HAWKS gaming,3/31/2024 10:12,0,Evi,-4.190534729,Forest,-2.876042,DasheR,-0.993233497,Marble,1.203610894,Vsta,1.08300243,-5.773196902
Fukuoka SoftBank HAWKS gaming,3/31/2024 11:14,0,Evi,-2.747617846,Forest,-0.025016373,DasheR,1.485487834,Marble,-0.762568121,Vsta,0.588573509,-1.461140998
Fukuoka SoftBank HAWKS gaming,3/31/2024 12:12,1,Evi,2.442794019,Forest,4.780177855,DasheR,9.037729305,Marble,3.310894099,Vsta,7.794857686,27.36645296
Fukuoka SoftBank HAWKS gaming,3/31/2024 13:10,1,Evi,4.149302088,Forest,5.351447271,DasheR,3.773953462,Marble,3.483605599,Vsta,6.283218262,23.04152668
G2 Esports,3/31/2024 16:51,1,BrokenBlade,3.048310505,Yike,5.296166837,Caps,5.358394607,Hans Sama,-0.434782425,Mikyx,1.409680916,14.67777044
MAD Lions KOI,3/31/2024 16:51,0,Myrwn,-3.786643342,Elyoya,-1.152563691,Fresskowy,0.75157458,Supa,-1.527956847,Alvaro,0.361982145,-5.353607154
MAD Lions KOI,3/31/2024 17:37,0,Myrwn,-5.109992458,Elyoya,0.964169798,Fresskowy,0.961583151,Supa,0.523487623,Alvaro,2.250233665,-0.410518221
G2 Esports,3/31/2024 17:37,1,BrokenBlade,6.001625893,Yike,0.328308703,Caps,5.178242392,Hans Sama,1.917793293,Mikyx,-2.915186026,10.51078426
FlyQuest,3/31/2024 20:17,0,Bwipo,-4.000240011,Inspired,-5.163203426,Jensen,-4.979534515,Massu,-1.818458399,Busio,-5.277147442,-21.23858379
Team Liquid,3/31/2024 20:17,1,Impact,5.418758776,UmTi,7.426175659,APA,6.457985238,Yeon,7.094156306,CoreJJ,7.036354362,33.43343034
FlyQuest,3/31/2024 21:03,1,Bwipo,4.936940628,Inspired,2.698242837,Jensen,2.491162136,Massu,3.522808362,Busio,3.098634653,16.74778862
Team Liquid,3/31/2024 21:03,0,Impact,-0.963271657,UmTi,0.237963476,APA,-2.17266467,Yeon,-3.830559896,CoreJJ,-0.374362669,-7.102895416
Team Liquid,3/31/2024 21:53,1,Impact,2.386440655,UmTi,0.498381371,APA,4.11805137,Yeon,3.006135876,CoreJJ,2.958245359,12.96725463
FlyQuest,3/31/2024 21:53,0,Bwipo,-0.88544106,Inspired,-3.619465718,Jensen,-2.289440504,Massu,-0.488169156,Busio,-2.022314689,-9.304831127
FlyQuest,3/31/2024 22:47,0,Bwipo,-3.024571329,Inspired,-4.945745357,Jensen,-3.494594036,Massu,0.462420144,Busio,-3.71171577,-14.71420635
Team Liquid,3/31/2024 22:47,1,Impact,7.834028467,UmTi,4.215529577,APA,5.313345778,Yeon,4.595866542,CoreJJ,7.183698796,29.14246916
Weibo Gaming,4/1/2024 10:23,1,Zdz,3.736319758,Xiaohao,4.244556409,Xiaohu,3.915814999,Light,3.968704738,Crisp,5.028783648,20.89417955
Weibo Gaming,4/1/2024 11:13,1,Zdz,6.122688803,Xiaohao,7.237474643,Xiaohu,7.057378584,Light,6.223897628,Crisp,6.072907498,32.71434716
Weibo Gaming,4/1/2024 12:07,0,Zdz,-1.662565558,Xiaohao,-4.867412583,Xiaohu,-2.962487598,Light,-1.533007223,Crisp,-2.149322407,-13.17479537
Weibo Gaming,4/1/2024 13:00,0,Zdz,-2.665317269,Xiaohao,-1.57935996,Xiaohu,-3.284341054,Light,-1.54069248,Crisp,-4.062951828,-13.13266259
Weibo Gaming,4/1/2024 14:17,1,Zdz,2.343607882,Xiaohao,3.896333101,Xiaohu,1.838632844,Light,2.92207078,Crisp,1.178492251,12.17913686
Fnatic,4/1/2024 17:42,0,Oscarinin,-3.845791879,Razork,-4.768714505,Humanoid,-5.793455824,Noah,-3.753365525,Jun,-5.070125622,-23.23145335
G2 Esports,4/1/2024 17:42,1,BrokenBlade,6.226131559,Yike,5.04712203,Caps,5.942232159,Hans Sama,5.950093702,Mikyx,10.47856286,33.64414231
